YEAR,LATITUDE,LONGITUDE,COUNTRY
2015,26.9986,103.1564,China
2018,25.0001,102.0001,China
2017,26.9148,103.209,China
2018,25.0001,102.0001,China
2017,25.0001,102.0001,China
2016,25.5556,103.9301,China
2015,24.0418,103.8543,China
2017,24.0418,103.8543,China
2018,24.0418,103.8543,China
2012,25.2638,103.8626,China
2023,24.0402,104.1948,China
2023,24.0402,104.1948,China
2020,24.0418,103.8543,China
2012,24.2501,103.8583,China
2017,25.9179,104.3724,China
2016,26.3516,102.9621,China
2012,24.8892,103.6426,China
2012,24.9343,103.8073,China
2012,24.9429,103.7753,China
2011,25.4502,103.8894,China
2020,25.3265,103.8136,China
2016,26.3121,104.4654,China
2016,25.2011,103.954,China
2023,24.6809,99.2709,China
2016,25.6093,99.2698,China
2015,24.7097,103.6258,China
2011,24.7632,103.6297,China
2017,23.4472,102.442,China
2017,23.4472,102.442,China
2014,23.9894,102.3578,China
2015,24.8632,103.8246,China
2023,24.8501,103.975,China
2025,24.8501,103.975,China
2016,24.9361,103.9182,China
2015,25.1982,100.4051,China
2014,25.2606,100.3879,China
-1,23.4297,103.938,China
2023,22.9867,103.9882,China
-1,23.7298,104.933,China
2017,25.5728,102.0414,China
2015,25.5056,100.6764,China
2016,25.4554,100.8639,China
2016,25.5916,100.898,China
2014,25.5916,100.898,China
2017,24.1667,101.825,China
2017,24.0751,101.9971,China
-1,26.2299,104.1128,China
-1,26.2348,104.1073,China
2019,25.8346,102.8425,China
2017,22.1932,113.5501,China
2017,22.1932,113.5501,China
2016,25.582,103.244,China
2015,25.5385,102.9544,China
-1,25.582,103.244,China
2013,22.1932,113.5501,China
2014,22.1932,113.5501,China
2022,25.6872,103.1112,China
2013,25.5649,102.9767,China
2015,25.7005,103.1589,China
2019,23.5984,104.3414,China
2015,25.5667,101.3699,China
2012,25.5456,101.3146,China
2012,25.5456,101.3146,China
2015,25.599,101.3233,China
2016,25.5239,101.3763,China
2015,25.6093,101.2626,China
-1,24.9208,103.1346,China
2014,25.0001,102.0001,China
2015,23.6051,101.7889,China
2012,25.8225,101.9767,China
2012,25.7399,101.9767,China
2013,25.6326,99.193,China
2013,25.5431,99.1017,China
2022,24.1905,102.9257,China
2016,24.1127,102.7653,China
2016,25.5445,103.932,China
2016,25.5846,103.9292,China
2023,25.7515,103.837,China
2023,27.6034,103.5267,China
2014,29.8231,121.9411,China
2022,27.3667,120.9167,China
-1,27.2883,120.8153,China
2022,27.275,120.9667,China
2011,27.375,120.6356,China
2009,27.1732,120.5249,China
2015,30.9501,120.0324,China
2018,30.8314,119.901,China
-1,30.4309,121.6771,China
2020,30.4501,121.8917,China
2009,27.8314,121.1094,China
2010,29.4782,120.2329,China
2014,29.6194,121.6744,China
2015,31.0511,119.3653,China
2015,30.2994,120.8025,China
2016,30.3289,120.8374,China
2014,30.5772,121.0365,China
2016,29.0001,120.0001,China
2020,30.6878,119.8975,China
2021,30.398,121.4971,China
2021,30.5819,121.3358,China
2012,29.8705,121.0788,China
2013,29.4003,121.6379,China
2014,29.5808,121.9442,China
2015,29.2144,121.4292,China
2015,28.5681,120.8001,China
2016,28.8432,120.4361,China
2015,28.9492,120.6639,China
2015,28.9347,120.6561,China
2015,29.0001,120.0001,China
2015,29.0001,120.0001,China
2017,30.6608,121.2115,China
2016,27.6484,120.6178,China
2019,29.6505,122.199,China
2024,27.6227,119.072,China
2017,29.0001,120.0001,China
-1,27.6833,121.0667,China
2019,29.0378,121.4864,China
2021,30.619,122.0884,China
2021,30.7167,122.0333,China
2015,30.8211,122.6526,China
2024,28.8667,121.8667,China
2009,28.4106,121.6166,China
2021,29.1921,121.9416,China
-1,29.1933,121.9457,China
2014,29.1343,121.806,China
2014,29.1731,122.0418,China
2023,29.5461,121.9801,China
2015,29.0001,120.0001,China
2014,29.6257,121.636,China
2024,28.0838,121.5997,China
2022,28.1311,121.2622,China
2015,28.0781,121.1934,China
2025,28.0919,121.5456,China
2015,28.0156,119.3861,China
2011,30.1715,121.9578,China
2011,30.1932,122.0425,China
2012,29.9917,121.8831,China
2008,30.4319,122.3878,China
2020,29.0001,120.0001,China
2026,22.3214,114.41,China
2027,22.2283,114.1233,China
2025,36.9502,140.8967,Japan
2025,38.1016,140.8324,Japan
2025,38.1016,140.8324,Japan
2025,38.1016,140.8324,Japan
2025,38.1016,140.8324,Japan
2007,34.6636,129.4387,Japan
2015,37.4601,139.9916,Japan
2030,37.461,139.9916,Japan
-1,35.9926,135.8319,Japan
2020,39.8385,140.0151,Japan
2022,40.2145,139.9786,Japan
2023,39.7593,140.0421,Japan
2015,39.7565,140.0479,Japan
2003,34.7114,136.2925,Japan
2009,34.0978,135.1881,Japan
-1,36.9422,137.5137,Japan
2024,36.5748,139.2394,Japan
-1,43.3421,143.5385,Japan
2005,32.8609,130.9602,Japan
2006,34.6391,137.0532,Japan
2012,34.5015,134.9071,Japan
2011,36.2688,136.2287,Japan
2023,36.9502,140.8967,Japan
-1,31.2698,130.2433,Japan
2022,40.8332,140.7022,Japan
2007,35.7412,140.7553,Japan
2004,35.7136,140.7897,Japan
2026,34.2304,135.115,Japan
2020,33.3603,132.5175,Japan
2017,42.4277,140.9708,Japan
2023,43.0563,141.3138,Japan
2011,42.412,140.9703,Japan
2011,41.9328,140.1864,Japan
2023,41.8014,140.1272,Japan
2011,37.8799,139.0579,Japan
-1,41.8014,140.1212,Japan
2030,40.7544,141.0275,Japan
2015,40.9627,141.3237,Japan
2027,36.0793,136.0841,Japan
2011,37.075,136.7352,Japan
2015,43.0563,141.3138,Japan
-1,32.6348,128.9913,Japan
-1,32.6644,128.9355,Japan
2009,32.6543,128.7144,Japan
2009,34.9625,132.2047,Japan
2009,35.0463,132.286,Japan
2003,39.8872,141.4863,Japan
2006,40.0925,139.9571,Japan
2025,40.0925,139.9571,Japan
2016,34.731,132.1189,Japan
2009,34.859,137.7095,Japan
2023,43.0563,141.3138,Japan
-1,40.3443,139.9939,Japan
2004,35.8226,140.7715,Japan
2006,24.0691,123.7867,Japan
2003,33.9457,130.7837,Japan
2015,34.8101,138.9892,Japan
2018,39.2532,140.085,Japan
2019,39.8434,141.2467,Japan
-1,33.3293,129.4759,Japan
2008,33.9156,135.3005,Japan
2014,33.9612,135.2417,Japan
-1,41.7427,140.0182,Japan
2011,37.4028,140.7241,Japan
2005,33.4606,129.9617,Japan
2005,33.4606,129.9617,Japan
2008,33.4606,129.9617,Japan
2008,33.4606,129.9617,Japan
2005,35.4994,133.8232,Japan
-1,43.2622,141.2153,Japan
-1,40.1501,141.2613,Japan
2010,33.4868,132.3186,Japan
2018,33.8257,135.2925,Japan
2010,34.6243,138.834,Japan
-1,43.3152,141.0321,Japan
2019,38.4773,141.3368,Japan
-1,35.282,140.4111,Japan
2009,34.6531,137.7961,Japan
-1,40.1755,141.4417,Japan
2003,36.1379,136.4313,Japan
2001,41.3797,141.4272,Japan
2009,34.8396,139.032,Japan
2019,41.0121,140.3807,Japan
2024,45.3697,141.8234,Japan
-1,31.9284,130.1791,Japan
2010,31.2693,130.6248,Japan
2020,40.8332,140.7022,Japan
2004,39.4036,141.671,Japan
2022,33.9334,134.366,Japan
2023,41.8014,140.1209,Japan
2014,41.8014,140.1209,Japan
2010,35.9043,140.7197,Japan
2013,35.9043,140.7197,Japan
2008,35.8639,140.7424,Japan
2023,43.0563,141.3138,Japan
2021,33.4945,129.9412,Japan
2010,34.7016,136.2762,Japan
2010,34.7016,136.2762,Japan
-1,39.8331,139.969,Japan
2023,45.4491,141.6452,Japan
2024,45.103,141.7779,Japan
2015,34.7947,138.9933,Japan
2004,31.601,130.8271,Japan
2011,31.3114,131.0267,Japan
2025,33.9728,130.7346,Japan
2007,41.3696,141.4278,Japan
2006,37.3375,140.0541,Japan
-1,40.1484,141.6677,Japan
2005,33.2774,131.069,Japan
2012,31.7795,130.2229,Japan
2020,31.459,131.2754,Japan
2020,39.1351,141.1334,Japan
-1,32.5355,129.0911,Japan
2003,41.1097,141.2806,Japan
2019,39.7643,140.0849,Japan
2025,33.3603,132.5175,Japan
2015,33.0417,132.5409,Japan
2003,31.1174,130.7489,Japan
2004,31.1174,130.7489,Japan
2007,34.2938,134.6739,Japan
2007,33.3744,132.0604,Japan
2006,34.7296,136.316,Japan
2024,32.4604,131.1497,Japan
-1,38.2467,139.4213,Japan
2005,31.6682,130.599,Japan
2003,40.9545,141.2875,Japan
2014,40.9043,141.2649,Japan
2005,33.265,129.6234,Japan
2008,32.1432,130.1454,Japan
2016,32.6308,131.2578,Japan
2023,32.6509,131.187,Japan
2020,40.8332,140.7022,Japan
2016,34.6951,136.2824,Japan
2018,34.6951,136.2824,Japan
-1,38.0893,139.5651,Japan
-1,37.9472,138.9473,Japan
2020,39.2029,139.9077,Japan
2023,39.215,140.0037,Japan
2023,34.6636,129.4387,Japan
2008,40.9642,141.2491,Japan
2023,40.2109,139.9768,Japan
2021,40.1508,139.9877,Japan
2024,39.7643,140.0849,Japan
2004,41.2139,141.3668,Japan
2015,39.8868,139.8476,Japan
2023,33.1515,131.4894,Japan
2018,32.8217,132.6887,Japan
2009,33.9528,134.4066,Japan
2016,41.5064,140.9474,Japan
2011,34.6316,138.1148,Japan
2023,40.2451,141.384,Japan
2003,44.9768,141.6977,Japan
2019,33.7582,133.6794,Japan
2006,32.8585,132.6815,Japan
2003,43.8518,143.92,Japan
2021,32.494,130.0596,Japan
2003,40.8332,140.7022,Japan
2008,43.0563,141.3138,Japan
2024,42.6895,141.0513,Japan
-1,33.5716,129.8081,Japan
-1,33.0059,129.3277,Japan
2014,38.9689,139.8231,Japan
-1,35.5923,140.805,Japan
2024,36.9502,140.8967,Japan
2001,45.3101,141.7373,Japan
2023,45.3101,141.7373,Japan
2006,36.8063,140.5399,Japan
2020,42.4712,139.8593,Japan
2005,42.4172,139.883,Japan
2003,33.4364,132.2299,Japan
2021,40.7447,141.1584,Japan
2021,40.7793,140.7313,Japan
2027,41.2893,141.3779,Japan
2009,35.4686,132.7356,Japan
2019,40.4656,141.1735,Japan
-1,32.976,129.1538,Japan
2008,34.3021,131.0139,Japan
2022,36.5748,139.2394,Japan
2026,38.2681,140.8796,Japan
2003,41.3801,141.4312,Japan
2005,45.4686,141.9006,Japan
2023,39.2358,141.4855,Japan
2007,35.9624,140.6789,Japan
2007,33.1766,129.8898,Japan
2008,37.4436,137.2706,Japan
2008,40.8332,140.7022,Japan
2027,36.9502,140.8967,Japan
2023,36.9502,140.8967,Japan
2005,34.7257,137.2876,Japan
2014,40.8332,140.7022,Japan
2018,40.112,141.1823,Japan
2010,37.338,140.7149,Japan
2027,39.7643,140.0849,Japan
2018,45.3679,141.8145,Japan
2007,35.467,133.716,Japan
-1,38.1604,139.1097,Japan
-1,38.1635,139.1097,Japan
2024,43.8518,143.92,Japan
1999,44.2567,141.6588,Japan
-1,44.3061,141.6528,Japan
2022,44.2567,141.6588,Japan
2007,34.2658,130.9409,Japan
2024,43.7538,144.1898,Japan
-1,40.8945,140.2691,Japan
2020,40.9334,140.3352,Japan
-1,32.6115,131.7147,Japan
2021,38.731,139.8273,Japan
2021,38.6001,139.7708,Japan
2010,31.3867,130.285,Japan
2010,37.3135,136.7608,Japan
2019,43.0563,141.3138,Japan
2012,33.2746,129.6726,Japan
2017,34.3974,136.5643,Japan
2019,34.3974,136.5643,Japan
-1,34.0515,131.8029,Japan
2014,31.8011,130.2234,Japan
2018,40.8332,140.7022,Japan
2030,41.0673,141.2711,Japan
2023,41.0744,141.2767,Japan
2025,45.2509,141.6336,Japan
2017,39.7643,140.0849,Japan
2015,39.3289,140.0437,Japan
2020,43.169,141.2355,Japan
2018,22.1053,113.7132,China
2021,22.1839,113.7009,China
2025,43.0266,106.8852,Mongolia
-1,45.7658,106.2719,Mongolia
2019,44.9161,110.2493,Mongolia
2013,47.163,108.0391,Mongolia
2017,49.1071,91.7157,Mongolia
-1,34.099,125.986,South Korea
-1,34.123,127.028,South Korea
2015,36.6384,127.6961,South Korea
2023,37.0503,129.0558,South Korea
-1,37.194,126.266,South Korea
2012,37.222,128.9627,South Korea
2024,36.2551,129.0298,South Korea
2021,36.219,129.0129,South Korea
2027,33.942,126.204,South Korea
2027,33.942,126.204,South Korea
-1,33.313,126.0404,South Korea
2026,34.0422,125.6067,South Korea
2026,34.0422,125.6067,South Korea
2026,34.0422,125.6067,South Korea
2016,37.584,128.7602,South Korea
2017,37.7465,128.7233,South Korea
2005,37.7314,128.7443,South Korea
2006,37.7314,128.7443,South Korea
2006,37.7314,128.7443,South Korea
2013,33.3916,126.7379,South Korea
2023,34.8758,126.9543,South Korea
2014,33.5407,126.7486,South Korea
-1,35.436,126.307,South Korea
-1,35.436,126.307,South Korea
-1,35.436,126.307,South Korea
2025,34.8685,126.9924,South Korea
2016,37.2505,128.9575,South Korea
2019,37.3325,128.9999,South Korea
2012,35.6981,129.4275,South Korea
2017,35.6981,129.4275,South Korea
2024,34.755,126.2701,South Korea
-1,34.5585,126.5662,South Korea
-1,37.391,126.294,South Korea
2007,33.3478,126.2213,South Korea
-1,36.118,129.483,South Korea
2014,36.6384,127.6961,South Korea
-1,33.464,127.0502,South Korea
2015,35.0908,127.0605,South Korea
-1,37.405,126.254,South Korea
2027,37.3603,126.1775,South Korea
2021,34.8914,126.0501,South Korea
2023,34.8877,126.0427,South Korea
2023,33.3825,126.368,South Korea
2024,33.4454,126.2538,South Korea
2014,33.3777,126.7278,South Korea
2016,33.3451,126.2924,South Korea
2010,33.4853,126.5019,South Korea
2018,37.1601,128.8927,South Korea
2025,34.6556,127.8101,South Korea
2024,34.7828,126.2315,South Korea
2025,37.8218,128.2202,South Korea
-1,37.3269,124.6275,South Korea
2016,37.553,128.4902,South Korea
-1,36.263,130.028,South Korea
2009,33.3951,126.8212,South Korea
2021,37.1162,128.9882,South Korea
2009,33.4408,126.8314,South Korea
-1,34.817,126.134,South Korea
-1,35.035,126.046,South Korea
2030,34.9449,125.3681,South Korea
-1,34.595,128.263,South Korea
2019,35.5382,126.2232,South Korea
2023,37.2237,128.9602,South Korea
2012,37.3452,129.0052,South Korea
2008,37.6044,128.2809,South Korea
2017,33.3742,126.165,South Korea
2019,36.8916,129.3711,South Korea
-1,35.5017,129.6139,South Korea
-1,34.274,127.054,South Korea
-1,36.163,125.605,South Korea
2017,36.6899,129.0895,South Korea
2016,34.8934,126.9415,South Korea
-1,38.0122,128.5311,South Korea
2023,37.943,128.739,South Korea
2015,36.6267,129.2337,South Korea
2017,36.6267,129.2337,South Korea
2008,36.5661,129.2407,South Korea
-1,36.3749,129.2721,South Korea
2005,36.4232,129.4192,South Korea
-1,35.2965,125.6899,South Korea
2018,35.279,126.336,South Korea
2019,35.2536,126.3784,South Korea
2013,37.2527,126.4437,South Korea
2013,34.8143,126.7681,South Korea
2023,37.2422,128.3838,South Korea
2022,36.5542,129.1733,South Korea
-1,34.6301,128.207,South Korea
-1,34.632,128.218,South Korea
2016,24.4117,120.6037,Taiwan
2021,23.9484,120.355,Taiwan
2028,23.3842,120.1369,Taiwan
2007,24.1544,120.427,Taiwan
2022,24.1115,120.2042,Taiwan
2023,24.1115,120.2042,Taiwan
2024,24.1272,120.1323,Taiwan
2007,24.1063,120.3984,Taiwan
2010,24.1063,120.3984,Taiwan
2019,24.1257,120.4261,Taiwan
2021,23.9424,120.3635,Taiwan
2026,24.8754,120.7191,Taiwan
2021,23.8154,120.2634,Taiwan
2023,23.8128,120.2549,Taiwan
2005,25.0347,121.0491,Taiwan
-1,24.054,120.1535,Taiwan
2019,24.7097,120.8152,Taiwan
2023,24.772,120.6472,Taiwan
-1,23.9654,120.0345,Taiwan
-1,24.6038,120.5773,Taiwan
-1,24.2446,120.1334,Taiwan
2025,24.2494,120.22,Taiwan
2023,24.2306,120.0278,Taiwan
2023,24.1518,119.9938,Taiwan
2025,24.1518,119.9938,Taiwan
2010,25.0214,121.039,Taiwan
2013,25.0313,121.0465,Taiwan
2005,25.0669,121.1106,Taiwan
-1,23.9555,119.7375,Taiwan
2025,24.0335,119.7085,Taiwan
2025,24.0335,119.7085,Taiwan
2026,24.0528,119.6414,Taiwan
2013,24.6681,120.8205,Taiwan
2016,24.6225,120.7592,Taiwan
2007,24.7374,120.8836,Taiwan
2012,24.9347,120.9825,Taiwan
2023,23.8092,120.3401,Taiwan
2021,24.0145,120.3578,Taiwan
-1,24.0145,120.3578,Taiwan
2005,24.6086,120.7306,Taiwan
2022,23.5609,119.6903,Taiwan
-1,23.591,119.711,Taiwan
2010,23.6461,120.1487,Taiwan
2020,23.924,120.3203,Taiwan
2005,24.3044,120.5441,Taiwan
2008,24.3927,120.5887,Taiwan
2013,24.3866,120.5867,Taiwan
2018,24.4118,120.6037,Taiwan
2021,23.9646,120.2383,Taiwan
2025,24.1025,120.202,Taiwan
2014,24.4667,120.6504,Taiwan
2016,24.5914,120.7232,Taiwan
2010,23.984,120.3389,Taiwan
-1,24.8039,120.8826,Taiwan
-1,24.5965,120.2214,Taiwan
-1,24.5965,120.2214,Taiwan
-1,24.1815,119.923,Taiwan
-1,24.0589,119.923,Taiwan
-1,24.067,119.8362,Taiwan
2009,23.8134,120.2687,Taiwan
2010,23.8134,120.2687,Taiwan
2024,23.5998,120.0283,Taiwan
2024,23.9671,120.217,Taiwan
-1,23.8978,120.217,Taiwan
-1,24.9734,120.7393,Taiwan
-1,-3.6597,128.1477,Indonesia
-1,-3.6597,128.1477,Indonesia
-1,-8.3903,115.1292,Indonesia
-1,-8.3565,114.7468,Indonesia
-1,-7.275,111.096,Indonesia
-1,-8.4491,115.1141,Indonesia
-1,-8.4789,115.4231,Indonesia
-1,-8.4383,115.1222,Indonesia
-1,-7.2816,110.6486,Indonesia
-1,-7.138,110.8444,Indonesia
-1,-7.2542,110.6816,Indonesia
-1,-8.3595,114.784,Indonesia
-1,-7.615,110.6202,Indonesia
-1,-7.6009,110.5266,Indonesia
2013,3.0503,97.329,Indonesia
-1,-8.3861,115.0468,Indonesia
-1,-3.3267,130.3196,Indonesia
-1,-8.4086,115.4647,Indonesia
-1,-3.1923,130.0397,Indonesia
-1,-8.2529,114.7928,Indonesia
-1,-9.7674,124.2444,Indonesia
-1,-3.5531,130.4939,Indonesia
-1,-3.4079,130.2654,Indonesia
-1,-7.7659,111.0982,Indonesia
-1,-7.4895,110.309,Indonesia
2018,-3.9873,119.7115,Indonesia
-1,-5.5251,120.2284,Indonesia
2024,-0.6589,101.485,Indonesia
2025,-0.6589,101.485,Indonesia
-1,-8.3748,115.2427,Indonesia
-1,-3.5752,114.7283,Indonesia
2019,-5.6515,119.7615,Indonesia
-1,-7.5808,110.0557,Indonesia
2024,-7.1527,107.6518,Indonesia
-1,19.001,103.001,Laos
2023,15.3934,107.2307,Laos
2025,15.3934,107.2307,Laos
2025,19.7678,94.0361,Myanmar
2031,22.3112,93.4219,Myanmar
2023,17.6002,94.5871,Myanmar
2031,19.114,97.4072,Myanmar
2031,17.5649,97.6325,Myanmar
-1,20.9969,95.0446,Myanmar
-1,19.319,94.7218,Myanmar
-1,17.9837,95.7158,Myanmar
2031,16.7499,97.4657,Myanmar
2031,19.6614,93.9438,Myanmar
2031,21.8661,98.0345,Myanmar
2025,18.4658,94.3363,Myanmar
2027,15.8447,120.1883,Philippines
2023,18.6186,120.85,Philippines
2023,18.6186,120.85,Philippines
2023,18.6186,120.85,Philippines
2025,18.6186,120.85,Philippines
2005,18.5281,120.7104,Philippines
2014,18.521,120.6851,Philippines
-1,13.9209,120.6667,Philippines
2026,9.8951,123.8834,Philippines
-1,9.8951,123.8834,Philippines
-1,15.8119,120.2536,Philippines
2014,18.5339,120.6479,Philippines
2014,18.5339,120.6479,Philippines
2025,14.1091,121.1434,Philippines
2014,18.6148,120.8051,Philippines
2024,14.321,121.0771,Philippines
-1,14.6142,120.7245,Philippines
2024,14.4905,121.4698,Philippines
2019,12.8692,121.1345,Philippines
2015,11.8794,121.9859,Philippines
2023,18.6023,120.8259,Philippines
2025,18.6023,120.8259,Philippines
2023,18.5877,120.8732,Philippines
-1,14.0341,122.1525,Philippines
2015,14.4753,121.3485,Philippines
2029,13.7528,123.7227,Philippines
2027,13.7528,123.7227,Philippines
-1,10.7201,122.8701,Philippines
2015,10.5906,122.6923,Philippines
-1,14.0578,122.1174,Philippines
-1,14.613,121.0337,Philippines
2023,14.3547,121.2293,Philippines
-1,1.2752,103.9137,Singapore
2021,16.3898,104.4133,Thailand
2016,15.5992,101.5087,Thailand
2017,7.7627,100.3217,Thailand
2017,8.0363,100.2814,Thailand
2017,8.2029,100.2655,Thailand
2019,15.5382,101.5644,Thailand
2019,15.5382,101.5644,Thailand
2019,15.5382,101.5644,Thailand
2019,15.5382,101.5644,Thailand
2013,15.1502,101.4601,Thailand
2012,15.2103,101.4635,Thailand
2019,15.5382,101.5644,Thailand
2016,16.7257,101.0213,Thailand
2017,14.815,101.5614,Thailand
