Capacity (MW),Status,Start Year,Latitude,Longitude
50.0,Operating,2009.0,22.1057,70.2198
15.0,Operating,-1.0,23.4806,74.9178
15.0,Operating,-1.0,23.4806,74.9178
50.0,Operating,-1.0,14.8221,78.2817
14.0,Operating,2010.0,27.0909,70.9762
15.0,Operating,2005.0,16.8517,74.5799
50.0,Operating,-1.0,16.8517,74.5799
80.0,Operating,2013.0,17.9529,74.5873
50.0,Operating,2012.0,17.9529,74.5873
24.0,Operating,-1.0,17.6914,74.0009
12.0,Operating,-1.0,17.6914,74.0009
24.0,Operating,-1.0,17.9529,74.5873
71.0,Operating,2013.0,17.9529,74.5873
40.0,Operating,2010.0,17.9529,74.5873
60.0,Operating,2017.0,15.8492,74.5093
72.0,Operating,2010.0,15.8647,75.2169
95.0,Operating,2015.0,12.9753,77.7258
32.0,Operating,-1.0,21.3378,71.3055
21.0,Operating,2019.0,22.958,86.0691
26.0,Operating,-1.0,23.4241,76.2839
21.0,Operating,-1.0,12.9753,77.7258
120.0,Operating,2012.0,18.635,73.849
13.0,Operating,2012.0,14.7875,75.3997
251.0,Operating,2023.0,23.931,72.3628
10.0,Operating,-1.0,23.1309,68.7811
22.0,Operating,-1.0,23.1309,68.7811
13.0,Operating,2012.0,19.8973,74.1623
50.0,Operating,2013.0,26.8106,73.7685
150.0,Operating,2017.0,22.3511,78.6677
21.0,Operating,2004.0,27.0909,70.9762
106.0,Operating,-1.0,15.1434,76.9194
50.0,Operating,-1.0,12.9753,77.7258
36.0,Operating,-1.0,12.9753,77.7258
28.0,Operating,2020.0,16.5497,74.7061
64.0,Operating,2017.0,20.8667,70.7501
22.0,Operating,-1.0,20.8667,70.7501
24.0,Operating,-1.0,20.8667,70.7501
20.0,Operating,2001.0,19.6186,74.6644
17.0,Operating,-1.0,18.635,73.849
57.0,Operating,-1.0,18.3351,74.3775
34.0,Operating,-1.0,23.2415,70.6439
30.0,Operating,-1.0,22.5415,73.4334
15.0,Operating,-1.0,23.3707,76.6205
21.0,Operating,-1.0,23.7088,69.8275
18.0,Operating,-1.0,13.7899,75.7457
111.0,Operating,-1.0,10.6802,78.4023
34.0,Operating,2013.0,15.1266,75.1248
16.0,Operating,2013.0,15.1266,75.1248
144.0,Operating,2013.0,15.1471,75.2467
47.0,Operating,-1.0,14.9383,78.0279
24.0,Operating,-1.0,14.9383,78.0279
50.0,Operating,2014.0,14.7361,77.1416
100.0,Operating,2015.0,14.6922,77.1735
250.0,Operating,-1.0,10.6802,78.4023
500.0,Accounced,-1.0,9.3761,79.162
500.0,Accounced,-1.0,9.3761,79.162
500.0,Accounced,-1.0,9.1266,78.9264
60.0,Operating,-1.0,27.7956,70.3538
60.0,Operating,-1.0,27.796,70.3532
100.0,Operating,2018.0,15.8492,74.5093
24.0,Operating,-1.0,22.4537,70.0514
101.0,Operating,2015.0,25.1862,75.8589
50.0,Operating,2016.0,27.028,70.7785
50.0,Operating,2015.0,26.9128,70.9144
23.0,Operating,2009.0,14.6549,75.8618
10.0,Operating,-1.0,8.9676,77.3032
13.0,Operating,-1.0,10.3261,77.9851
50.0,Operating,2010.0,10.0064,77.4725
50.0,Operating,2010.0,10.0813,77.9664
16.0,Operating,-1.0,9.8477,77.3829
300.0,Operating,2013.0,9.8477,77.3829
300.0,Operating,2023.0,8.1648,77.6348
30.0,Operating,2017.0,22.8177,70.8346
10.0,Operating,-1.0,26.293,73.0355
30.0,Operating,-1.0,10.9094,78.3665
20.0,Operating,-1.0,10.9094,78.3665
41.0,Operating,2016.0,8.7133,77.7648
24.0,Operating,-1.0,10.9094,78.3665
62.0,Operating,-1.0,8.7133,77.7648
51.0,Operating,-1.0,8.719,77.7401
100.0,Operating,-1.0,10.9094,78.3665
32.0,Operating,2011.0,8.7133,77.7648
30.0,Operating,2012.0,8.8697,77.4513
19.0,Operating,-1.0,8.9839,77.6414
36.0,Operating,2008.0,8.7133,77.7648
22.0,Operating,2012.0,8.7133,77.7648
15.0,Operating,-1.0,10.9094,78.3665
14.0,Operating,2008.0,10.9094,78.3665
540.0,Construction,2023.0,11.0547,77.3341
153.0,Operating,2021.0,11.0547,77.3341
147.0,Operating,2021.0,11.0547,77.3341
15.0,Operating,2008.0,26.5288,72.8798
18.0,Operating,-1.0,21.6409,69.611
56.0,Operating,-1.0,10.3261,77.9851
56.0,Operating,-1.0,13.9103,76.0304
252.0,Operating,2019.0,8.8053,78.1453
250.0,Operating,2018.0,8.7846,78.1314
24.0,Operating,2017.0,8.7736,78.1355
165.0,Operating,2021.0,8.8053,78.1453
32.0,Construction,-1.0,8.8053,78.1453
270.0,Construction,2023.0,11.0547,77.3341
19.0,Operating,-1.0,10.5836,77.2475
17.0,Operating,-1.0,10.5836,77.2475
13.0,Operating,-1.0,10.5836,77.2475
25.0,Operating,-1.0,23.2806,77.4101
28.0,Operating,-1.0,8.9862,77.5327
100.0,Operating,2015.0,10.3261,77.9851
21.0,Operating,2017.0,11.1591,77.3088
24.0,Operating,-1.0,10.3261,77.9851
63.0,Operating,2012.0,15.0062,77.3496
25.0,Operating,-1.0,13.5996,78.5303
56.0,Operating,-1.0,26.9104,70.9104
39.0,Operating,2001.0,17.9529,74.5873
189.0,Operating,-1.0,18.635,73.849
15.0,Operating,-1.0,22.3053,70.8028
32.0,Operating,-1.0,22.3053,70.8028
20.0,Operating,-1.0,22.2105,69.6533
45.0,Operating,-1.0,17.1124,75.3847
38.0,Operating,2015.0,18.635,73.849
45.0,Operating,2013.0,17.0911,75.3406
27.0,Operating,2013.0,17.0911,75.3406
22.0,Operating,2013.0,17.0911,75.3406
50.0,Operating,2014.0,17.0911,75.3406
30.0,Operating,2018.0,17.1727,74.5868
20.0,Operating,-1.0,14.8221,78.2817
101.0,Operating,2017.0,14.3776,77.3836
16.0,Operating,2009.0,10.3261,77.9851
12.0,Operating,-1.0,22.3053,70.8028
10.0,Operating,-1.0,22.385,71.7453
50.0,Operating,-1.0,10.847,78.1196
105.0,Operating,2020.0,20.8667,70.7501
24.0,Operating,-1.0,8.4001,77.6114
10.0,Operating,2018.0,16.8331,75.6975
20.0,Operating,2018.0,16.8331,75.6975
12.0,Operating,2015.0,22.4697,70.0152
35.0,Operating,2012.0,22.4537,70.0514
33.0,Operating,-1.0,25.1862,75.8589
32.0,Operating,-1.0,17.637,74.4018
50.0,Operating,2015.0,16.8173,75.8965
50.0,Operating,2016.0,16.8169,75.8943
50.0,Operating,2013.0,19.0636,75.0542
25.0,Operating,2014.0,19.059,75.068
26.0,Operating,2012.0,15.4207,75.6226
42.0,Operating,-1.0,15.4203,75.6221
149.0,Operating,-1.0,18.635,73.849
32.0,Operating,-1.0,18.0453,78.2606
60.0,Operating,2018.0,17.5677,76.5689
50.0,Operating,2019.0,37.2512,48.1046
28.0,Operating,2010.0,35.9834,59.3971
50.0,Construction,2023.0,32.8634,59.2177
14.0,Operating,-1.0,36.767,49.4376
18.0,Operating,2015.0,36.1309,49.7262
30.0,Operating,2017.0,36.1376,49.7234
10.0,Operating,2023.0,34.58,60.1523
93.0,Operating,-1.0,36.737,49.3944
15.0,Operating,-1.0,31.0278,61.4948
50.0,Construction,2023.0,31.0278,61.4948
61.0,Operating,2018.0,36.7118,49.3352
48.0,Operating,-1.0,36.7002,49.3503
100.0,Operating,2019.0,34.4707,60.3146
30.0,Operating,2016.0,24.9523,67.8541
50.0,Operating,2022.0,24.9533,67.8389
49.0,Operating,2018.0,24.9543,67.8666
50.0,Operating,2022.0,24.997,67.8685
50.0,Accounced,-1.0,25.0399,67.7755
50.0,Operating,2014.0,25.0801,67.9414
50.0,Operating,2018.0,25.1177,67.9175
50.0,Operating,2018.0,25.1286,67.9232
50.0,Operating,2022.0,25.0857,67.7793
50.0,Operating,2013.0,25.0647,67.995
50.0,Operating,2015.0,24.6098,67.4001
50.0,Operating,2014.0,24.574,67.4655
50.0,Operating,2016.0,25.1531,67.9684
50.0,Operating,2022.0,25.153,67.9684
50.0,Construction,2023.0,30.0488,69.8111
50.0,Operating,2018.0,25.1428,68.0551
50.0,Construction,2023.0,30.0488,69.8111
50.0,Operating,2017.0,24.6719,67.4953
50.0,Operating,2022.0,24.9358,67.713
50.0,Operating,2018.0,25.1384,68.0452
50.0,Operating,2022.0,25.012,67.7308
50.0,Operating,2022.0,24.9097,67.7997
50.0,Operating,2022.0,24.9008,67.7932
50.0,Operating,2021.0,25.3929,68.1246
53.0,Operating,2016.0,25.0892,67.9997
50.0,Construction,2023.0,30.0488,69.8111
50.0,Operating,2016.0,25.1718,67.9695
60.0,Operating,2022.0,24.9921,67.7031
50.0,Operating,2022.0,25.0056,67.7524
100.0,Accounced,2025.0,25.1121,68.0332
500.0,Accounced,-1.0,25.1529,68.0412
50.0,Operating,2017.0,25.137,67.9366
50.0,Operating,2015.0,25.1218,67.8634
150.0,Operating,2017.0,25.0541,67.8285
50.0,Operating,2016.0,24.6135,67.4298
48.0,Accounced,2024.0,24.9353,67.8001
50.0,Operating,2021.0,25.1118,68.0648
99.0,Operating,2017.0,25.106,67.837
50.0,Accounced,2024.0,25.1854,68.0447
50.0,Operating,2016.0,25.1459,67.9497
50.0,Operating,2019.0,24.7045,67.4773
50.0,Operating,2012.0,25.057,67.9848
300.0,Accounced,-1.0,6.1699,81.3401
15.0,Operating,2023.0,8.8647,79.9343
10.0,Operating,2010.0,8.0091,79.7237
10.0,Operating,2014.0,7.9763,79.7332
10.0,Operating,2014.0,8.0096,79.7281
250.0,Accounced,2025.0,8.9762,79.8933
100.0,Operating,2020.0,9.0505,79.7878
10.0,Operating,2015.0,8.2199,79.7427
10.0,Operating,2012.0,7.9543,79.7411
10.0,Operating,2012.0,8.0409,79.7196
10.0,Operating,2012.0,9.5676,80.3422
100.0,Accounced,2025.0,9.5631,80.1246
10.0,Operating,2012.0,7.9813,79.7759
10.0,Operating,2010.0,8.0584,79.8034
10.0,Operating,2014.0,9.3857,80.4061
10.0,Operating,2010.0,8.0567,79.8058
50.0,Operating,2018.0,40.7282,49.436
11.0,Operating,2015.0,34.9278,33.483
20.0,Operating,2011.0,34.9724,33.4997
32.0,Operating,2011.0,34.8694,33.5168
11.0,Operating,2012.0,34.9582,33.5148
82.0,Operating,2011.0,34.7395,32.6574
20.7,Operating,2016.0,42.027,44.046
50.0,Accounced,-1.0,42.0094,44.3281
100.0,Accounced,-1.0,32.5867,45.7474
12.0,Operating,-1.0,32.4687,35.4268
10.0,Operating,-1.0,32.6463,35.523
15.0,Accounced,-1.0,32.5578,35.3922
44.0,Operating,2022.0,33.2441,35.6249
58.0,Operating,2022.0,33.2441,35.6249
207.0,Construction,2023.0,32.9614,35.8636
52.0,Operating,2021.0,30.7798,35.677
86.0,Operating,2018.0,30.197,35.4701
52.0,Operating,2021.0,30.7585,35.668
89.0,Operating,2019.0,30.5604,35.6305
66.0,Operating,2016.0,30.2694,35.6973
14.0,Operating,2016.0,30.2694,35.6973
45.0,Operating,2020.0,30.5102,35.6325
100.0,Operating,2020.0,30.7475,35.7755
117.0,Operating,2017.0,30.704,35.693
10.0,Operating,2017.0,29.2285,47.063
50.0,Operating,2019.0,17.997,54.6615
200.0,Accounced,2027.0,19.4362,57.1484
200.0,Construction,2026.0,19.6423,57.6729
650.0,Accounced,-1.0,16.9846,54.0143
100.0,Construction,2026.0,22.0116,59.3527
400.0,Accounced,-1.0,23.2363,56.4902
1900.0,Accounced,-1.0,16.9845,54.0143
600.0,Accounced,-1.0,26.0311,44.9473
400.0,Operating,2021.0,29.9727,39.7953
2000.0,Construction,2026.0,28.0001,35.1794
500.0,Accounced,2025.0,27.9502,34.9423
500.0,Accounced,-1.0,31.6316,38.8761
700.0,Accounced,-1.0,24.0232,38.19
10.0,Operating,2015.0,37.8979,27.3232
12.0,Operating,2021.0,37.9005,27.3306
85.0,Operating,2021.0,40.507,30.543
15.0,Operating,2016.0,40.1878,36.6849
61.0,Operating,2017.0,41.6044,27.8146
45.0,Operating,2011.0,38.9207,27.773
10.0,Operating,2018.0,38.9207,27.773
12.0,Operating,2018.0,37.476,27.4028
32.0,Operating,2009.0,37.4503,27.3871
21.0,Operating,2016.0,37.4155,27.4854
24.0,Operating,2018.0,37.5914,31.6675
12.0,Operating,2020.0,40.8555,36.9744
71.0,Operating,2012.0,38.0028,35.5419
10.0,Operating,2019.0,38.0028,35.5419
43.0,Operating,2020.0,37.0025,33.399
11.0,Operating,2020.0,37.0025,33.399
15.0,Operating,2016.0,38.9826,37.3228
22.0,Operating,2020.0,37.4636,27.4123
19.2,Operating,-1.0,40.3476,28.4213
16.0,Operating,2016.0,38.2838,26.3455
18.0,Operating,2018.0,39.3757,27.1678
12.0,Operating,2018.0,39.3757,27.1678
48.0,Operating,2016.0,40.6415,36.1132
40.0,Operating,2012.0,40.9283,35.5594
42.0,Operating,2017.0,40.9283,35.5594
32.0,Operating,2023.0,37.5203,34.903
12.0,Operating,2019.0,38.9753,38.5126
63.0,Operating,2018.0,38.153,32.7913
11.0,Operating,2018.0,40.9331,35.5363
38.4,Operating,2021.0,39.5458,33.5324
18.0,Operating,2014.0,36.4943,36.2024
25.0,Operating,-1.0,41.2696,28.3898
15.0,Operating,2009.0,40.3537,27.8826
13.0,Operating,2017.0,40.3576,27.8901
39.0,Operating,2020.0,37.558,27.4578
48.0,Operating,2015.0,37.7236,27.6619
53.0,Operating,-1.0,38.313,42.8263
79.0,Operating,2018.0,38.1228,32.7004
14.0,Operating,2021.0,38.1228,32.7004
50.6,Operating,2014.0,41.1199,27.6212
36.0,Operating,2016.0,41.1092,27.6286
143.0,Operating,2012.0,39.7606,28.0556
30.0,Operating,2006.0,40.369,28.0969
16.0,Operating,2015.0,40.369,28.0969
39.0,Operating,2009.0,40.3673,28.1475
21.0,Operating,2010.0,40.3673,28.1475
28.0,Operating,2014.0,40.3673,28.1475
25.0,Operating,2008.0,40.2705,27.8573
17.0,Operating,2016.0,40.2705,27.8573
12.0,Operating,2016.0,40.7914,27.3015
30.0,Operating,2009.0,36.4864,36.1891
12.0,Operating,2012.0,36.4864,36.1891
32.0,Operating,2016.0,40.5578,37.3428
70.0,Operating,2017.0,38.9597,27.2322
90.0,Operating,2010.0,38.9294,27.1938
30.0,Operating,2016.0,38.9294,27.1938
25.0,Operating,2018.0,39.1526,27.0856
61.0,Operating,2015.0,40.4024,27.1721
10.0,Operating,2000.0,39.8334,25.9716
90.0,Operating,2021.0,39.8685,29.8422
12.0,Operating,2012.0,38.7495,26.9466
14.9,Operating,2007.0,40.3883,26.583
58.0,Operating,2018.0,37.7242,37.2992
35.0,Operating,2020.0,37.722,37.3313
39.0,Operating,2011.0,36.7725,33.4172
22.0,Operating,2008.0,36.7804,27.696
12.0,Operating,2017.0,36.7804,27.696
12.0,Operating,2018.0,36.7607,27.6331
23.0,Operating,2016.0,37.244,36.6678
32.0,Operating,2016.0,38.2413,26.7409
75.0,Operating,2019.0,37.7779,28.8076
24.0,Operating,2015.0,37.5386,36.4653
50.6,Operating,2013.0,38.1552,30.1366
27.6,Operating,2016.0,38.1552,30.1366
36.8,Operating,-1.0,38.1545,30.1359
77.0,Operating,-1.0,38.1551,30.1354
211.2,Operating,2022.0,41.1458,28.4591
15.0,Operating,2009.0,39.0416,27.0291
15.0,Operating,2010.0,39.0416,27.0291
11.0,Operating,2014.0,39.0416,27.0291
39.0,Operating,2018.0,38.4602,30.3957
30.0,Operating,2013.0,40.3366,27.8448
26.0,Operating,2015.0,40.3366,27.8448
21.0,Operating,2016.0,40.3366,27.8448
30.0,Operating,2016.0,36.3106,33.6521
10.0,Operating,2017.0,36.2816,33.6458
15.0,Operating,2009.0,40.7216,26.1968
32.0,Operating,2017.0,40.5828,29.0156
120.0,Operating,-1.0,41.6546,27.7013
80.0,Operating,2016.0,37.2469,28.4548
20.0,Operating,2015.0,38.3465,27.5256
14.0,Operating,2017.0,38.3465,27.5256
67.0,Operating,-1.0,39.9076,26.7313
22.0,Operating,2020.0,41.2924,28.1993
36.0,Construction,-1.0,41.2924,28.1993
28.0,Operating,2014.0,39.203,27.9009
30.0,Operating,2021.0,40.2686,26.9066
11.0,Operating,2020.0,39.6351,26.4214
30.0,Operating,-1.0,39.2095,27.8989
12.0,Operating,2017.0,37.0761,27.282
12.0,Operating,2016.0,38.3285,26.4376
15.0,Operating,2013.0,39.1237,34.4409
90.0,Operating,2013.0,39.1237,34.4409
15.0,Operating,2014.0,39.1237,34.4409
48.0,Operating,2014.0,39.1237,34.4409
53.0,Construction,-1.0,40.5659,30.4501
36.0,Operating,2014.0,39.0665,39.7808
10.0,Operating,2018.0,41.1344,30.288
121.1,Operating,-1.0,40.562,28.8702
25.2,Operating,2022.0,38.4537,27.1765
135.0,Operating,2009.0,37.1679,36.6644
10.0,Operating,2019.0,39.9788,26.4472
24.0,Operating,2020.0,39.9788,26.4472
74.0,Operating,-1.0,40.3026,28.5378
12.0,Operating,2012.0,39.9735,28.0102
68.8,Operating,-1.0,41.4095,28.3376
35.0,Operating,2021.0,42.028,35.1517
25.2,Operating,-1.0,41.9603,26.677
55.0,Operating,2015.0,40.3452,28.5298
50.0,Operating,2014.0,37.1072,36.5798
51.0,Operating,2019.0,40.0165,26.3766
16.0,Operating,2011.0,39.5198,27.1398
12.0,Operating,2019.0,39.5198,27.1398
14.0,Operating,2019.0,40.9601,35.5466
42.0,Operating,2020.0,40.9601,35.5466
11.0,Operating,-1.0,39.6044,26.3618
13.0,Operating,2014.0,38.0905,30.3287
16.0,Operating,2017.0,38.0905,30.3287
23.0,Operating,2007.0,40.0401,26.3926
16.0,Operating,2016.0,40.0401,26.3926
24.0,Operating,2021.0,41.1232,29.0706
187.0,Operating,2021.0,41.1232,29.0706
10.0,Operating,2018.0,40.0902,27.7223
49.0,Operating,2021.0,41.1152,30.0451
44.0,Operating,2014.0,39.0297,37.2745
34.0,Operating,2015.0,39.0297,37.2745
50.0,Operating,2017.0,39.0297,37.2745
64.0,Operating,2016.0,41.1261,26.8785
24.0,Operating,2013.0,40.4975,27.7046
14.0,Construction,-1.0,40.4975,27.7046
60.0,Operating,2013.0,38.6428,26.4434
60.0,Operating,2013.0,38.6428,26.4434
104.0,Operating,2019.0,38.6428,26.4434
28.0,Operating,2020.0,38.6428,26.4434
30.0,Operating,2016.0,40.2994,28.3644
13.0,Operating,2016.0,39.9428,36.9967
18.0,Operating,2016.0,38.3069,26.2912
10.0,Operating,2012.0,38.7581,26.9176
16.0,Operating,2014.0,41.8933,27.4852
11.0,Operating,2007.0,39.1007,27.8216
12.0,Operating,-1.0,39.1007,27.8216
30.0,Construction,-1.0,40.6504,29.685
14.0,Operating,-1.0,40.741,27.019
35.0,Operating,2020.0,36.4581,30.1077
20.0,Operating,2018.0,37.0564,27.6544
10.0,Operating,2018.0,37.0564,27.6544
39.0,Operating,-1.0,39.9343,30.4271
56.0,Construction,-1.0,39.9343,30.4271
66.0,Operating,2017.0,37.1574,36.9296
53.0,Operating,2014.0,39.721,27.8311
82.0,Operating,-1.0,40.8734,35.4561
21.0,Operating,2009.0,39.9614,28.0512
24.0,Operating,2008.0,41.2379,28.6922
54.0,Operating,2016.0,39.0586,27.3624
34.0,Operating,2020.0,38.0943,28.423
19.0,Operating,2020.0,38.0943,28.423
46.0,Operating,2016.0,39.0676,27.6567
28.0,Operating,2014.0,41.6793,28.0618
65.0,Operating,2020.0,41.6793,28.0618
45.0,Operating,2015.0,41.5057,28.0157
15.0,Operating,2019.0,40.6501,27.0389
25.0,Operating,-1.0,38.2922,26.5836
31.0,Operating,2019.0,40.1205,26.8122
48.0,Operating,2019.0,38.4898,30.3707
52.0,Operating,2020.0,38.4898,30.3707
14.7,Operating,-1.0,38.9847,37.331
15.0,Operating,2009.0,38.2878,26.5884
25.0,Operating,2014.0,38.2546,26.7578
55.0,Operating,2015.0,40.2288,26.7839
14.4,Construction,-1.0,40.7586,26.9595
23.0,Operating,2012.0,38.7134,26.8708
13.0,Operating,-1.0,38.7134,26.8708
14.0,Operating,2018.0,36.3519,33.5105
46.0,Operating,2016.0,38.0538,35.4794
28.0,Operating,2010.0,39.3081,27.935
12.0,Operating,2015.0,39.3081,27.935
16.0,Operating,2020.0,38.1381,32.356
103.5,Operating,-1.0,37.8166,27.4074
71.0,Operating,2018.0,39.9479,26.432
11.7,Operating,-1.0,41.207,28.4145
36.0,Operating,2016.0,40.5769,29.0269
94.0,Operating,2011.0,40.1697,36.5611
20.0,Operating,2013.0,37.6363,28.1823
43.1,Operating,-1.0,40.579,29.0101
13.0,Operating,2006.0,38.2768,26.4703
26.0,Operating,2007.0,38.2768,26.4703
14.0,Operating,2016.0,38.2768,26.4703
23.0,Operating,2019.0,39.8573,26.7294
30.0,Operating,2011.0,38.2359,26.4368
42.0,Operating,2010.0,36.7298,33.2281
10.4,Operating,2017.0,36.7298,33.2281
62.0,Operating,2020.0,38.2949,27.4796
30.0,Operating,2020.0,40.1984,30.0643
11.0,Operating,2020.0,40.1984,30.0643
49.7,Operating,-1.0,39.2956,41.0091
40.0,Operating,2011.0,39.9134,30.1819
20.0,Construction,-1.0,38.5194,42.1761
32.0,Operating,2014.0,38.5216,26.5727
15.0,Operating,2016.0,38.4892,26.5965
55.0,Operating,2015.0,36.9302,33.2228
47.0,Operating,2020.0,38.149,32.5497
12.0,Operating,-1.0,36.3778,36.0892
11.0,Operating,2015.0,39.6407,27.8118
18.0,Operating,2016.0,38.0277,28.1226
25.0,Operating,2019.0,38.9607,27.1669
28.8,Operating,2020.0,38.2823,26.3458
23.0,Operating,2020.0,40.5463,30.347
46.0,Operating,-1.0,39.8132,27.4534
51.0,Operating,2016.0,38.8149,26.9068
32.0,Operating,2016.0,39.898,28.268
58.0,Operating,2012.0,39.7574,28.1174
14.0,Operating,2016.0,39.7574,28.1174
13.0,Operating,2015.0,39.8376,28.364
13.0,Operating,2015.0,39.8376,28.364
25.0,Operating,2010.0,39.7154,26.3019
38.0,Operating,2014.0,40.7527,26.9421
93.0,Operating,2011.0,40.375,28.2174
12.0,Operating,2013.0,40.375,28.2174
28.0,Operating,2014.0,38.6288,26.3872
90.0,Operating,2009.0,39.9336,27.8658
22.0,Operating,2011.0,39.9336,27.8658
14.0,Construction,-1.0,39.9336,27.8658
32.0,Operating,2012.0,38.7231,27.0949
12.0,Operating,-1.0,38.7231,27.0949
28.8,Operating,2009.0,40.6284,26.9998
57.0,Operating,2016.0,37.1931,36.6847
61.0,Operating,2020.0,40.0818,26.6486
77.0,Operating,-1.0,40.0818,26.6486
32.0,Operating,2017.0,38.658,26.4063
80.0,Operating,2016.0,37.1966,36.5726
34.0,Operating,2008.0,39.1986,27.9489
16.0,Operating,2013.0,39.1986,27.9489
28.0,Operating,2008.0,36.0651,36.0144
15.0,Operating,2015.0,36.0651,36.0144
21.0,Operating,2016.0,38.2225,26.7818
21.0,Operating,2017.0,38.2119,26.8124
15.0,Operating,2010.0,36.4545,36.2642
20.0,Operating,2014.0,36.4545,36.2642
29.0,Operating,2013.0,36.441,36.2225
27.0,Operating,2012.0,36.0534,36.1307
32.0,Operating,2020.0,36.7725,33.5387
30.0,Operating,2011.0,38.8943,27.1737
74.0,Construction,-1.0,38.5439,27.3211
51.0,Operating,2021.0,40.9853,29.8306
45.0,Operating,2014.0,41.1705,28.2885
12.0,Operating,2018.0,41.1705,28.2885
28.0,Operating,2013.0,38.0518,38.6047
32.0,Operating,-1.0,40.5156,40.2564
90.0,Operating,2007.0,39.2684,27.6162
30.0,Operating,2016.0,39.2684,27.6162
45.0,Operating,2009.0,39.256,27.7991
34.0,Operating,2010.0,39.256,27.7991
41.0,Operating,2011.0,39.256,27.7991
28.0,Operating,2012.0,39.256,27.7991
64.0,Operating,2014.0,39.256,27.7991
51.0,Operating,2015.0,39.256,27.7991
16.0,Operating,2019.0,39.256,27.7991
32.0,Operating,2020.0,39.256,27.7991
38.0,Operating,2011.0,39.8093,28.0234
15.0,Operating,2013.0,39.8093,28.0234
15.0,Operating,2017.0,39.8093,28.0234
30.0,Operating,2012.0,37.7028,27.3924
50.0,Operating,2015.0,37.7084,27.3345
38.0,Operating,2020.0,37.8109,27.3986
72.0,Operating,-1.0,37.8109,27.3986
66.0,Operating,2015.0,41.9466,26.773
62.0,Construction,-1.0,40.1084,28.7354
20.0,Operating,2019.0,39.7989,27.7563
19.0,Operating,2020.0,39.7989,27.7563
77.0,Construction,-1.0,39.7989,27.7563
51.0,Operating,-1.0,41.3798,28.1458
22.0,Operating,2017.0,38.032,27.6564
29.0,Operating,2018.0,38.032,27.6564
40.0,Operating,2011.0,40.1746,36.5261
54.0,Operating,2017.0,40.1746,36.5261
24.0,Operating,2010.0,37.4571,27.7899
120.4,Operating,-1.0,39.911,29.3834
61.0,Operating,2016.0,38.1091,30.3886
10.0,Operating,2014.0,39.6524,28.5643
28.0,Operating,2017.0,39.6524,28.5643
15.0,Operating,2016.0,38.3188,26.6068
18.0,Operating,2016.0,38.2944,26.7855
54.0,Operating,2013.0,38.8302,29.9093
102.0,Construction,-1.0,38.8259,29.9087
58.0,Operating,2020.0,41.671,27.7559
19.0,Construction,-1.0,41.671,27.7559
22.0,Operating,2019.0,38.5899,27.1672
66.0,Operating,2016.0,38.1128,35.4911
16.0,Operating,2017.0,38.1128,35.4911
53.0,Operating,2015.0,38.1612,35.5387
33.6,Construction,-1.0,39.4378,43.3006
54.0,Operating,2016.0,40.5841,28.9363
53.0,Construction,-1.0,40.5558,28.9907
33.0,Operating,2019.0,41.2732,28.2662
